VENTA;PROYECTO;MONEDA;ESTADO ACTUAL;ESTADO CALCULADO;SALDO COMERCIAL;SALDO CONTABLE;OBS. DIF. SALDOS;DIF. SALDOS
1324;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;34626.52;34626.52;OK;0
1341;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;14624.76;14624.76;OK;0
1342;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;21644.89;21644.89;OK;0
1343;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;44107.28;44107.28;OK;0
1344;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;38707.16;38707.16;OK;0
1345;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;19768.23;19768.23;OK;0
1346;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;16433.23;16433.23;OK;0
1347;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;17041.55;17041.55;OK;0
1356;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;18404.57;18404.57;OK;0
1357;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;38814.17;38814.17;OK;0
1358;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;38924.22;38924.22;OK;0
1359;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;27573.42;27573.42;OK;0
1360;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;15299.76;15299.76;OK;0
1361;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;35197.6;35197.6;OK;0
1362;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;17041.55;17041.55;OK;0
1363;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;15899.92;15899.92;OK;0
1364;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;15899.92;15899.92;OK;0
1365;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;25633.8;25633.8;OK;0
1367;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;38920.22;38920.22;OK;0
1368;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;38814.17;38814.17;OK;0
1369;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;38707.16;38707.16;OK;0
1390;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;31016.24;31016.24;OK;0
1391;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;14732.89;14732.89;OK;0
1392;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;36635.58;36635.58;OK;0
1393;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;27536.54;27536.54;OK;0
1395;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;38066.6;38066.6;OK;0
1396;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;20644.89;20644.89;OK;0
1397;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;15968.54;15968.54;OK;0
1398;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;20915.82;20915.82;OK;0
1399;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;16999.9;16999.9;OK;0
1400;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;33794.56;33794.56;OK;0
1401;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;42835.6;42835.6;OK;0
1404;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;33009.3;33009.3;OK;0
1405;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;35046.23;35046.23;OK;0
1406;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;22598.22;22598.22;OK;0
1407;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
1408;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29174.74;29174.74;OK;0
1409;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;40375;40375;OK;0
1410;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;19239.88;19239.88;OK;0
1411;CIUDAD DE DIOS NORTE;BS;Fusionado;Pendiente;40873.28;40873.28;OK;0
1412;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;42776.62;42776.62;OK;0
1413;CIUDAD DE DIOS NORTE;BS;Fusionado;Pendiente;42776.62;42776.62;OK;0
1414;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30114.06;29864.06;ERROR;250
1425;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;23245.56;23245.56;OK;0
1426;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;25694.89;25694.89;OK;0
1427;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;25694.89;25694.89;OK;0
1428;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;31483.8;31233.8;ERROR;250
1429;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;46457.7;46457.7;OK;0
1430;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;25840.75;25840.75;OK;0
1431;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;15800;15800;OK;0
1432;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;24743.22;24743.22;OK;0
1443;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;15866.23;15866.23;OK;0
1444;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28889.51;28889.51;OK;0
1445;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;26553.47;26553.47;OK;0
1446;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
1447;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;23987.34;23847.34;ERROR;140
1458;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;39324.95;39324.95;OK;0
1459;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;19667.1;19667.1;OK;0
1460;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;37134.42;37134.42;OK;0
1468;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;15299.89;15299.89;OK;0
1494;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;17723.22;17723.22;OK;0
1501;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;26276.96;26276.96;OK;0
1504;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
1532;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
1533;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;21093.22;20843.22;ERROR;250
1545;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;31468.23;30208.25;ERROR;1259.98
1548;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;18591.68;18591.68;OK;0
1549;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;20978.9;20978.9;OK;0
1550;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;21028.89;21028.89;OK;0
1551;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;15866.56;15866.56;OK;0
1552;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;15866.56;15866.56;OK;0
1553;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;25694.89;25694.89;OK;0
1554;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;34669.42;34669.42;OK;0
1578;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
1579;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
1580;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
1637;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;25694.56;25694.56;OK;0
1650;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;43247.15;43247.15;OK;0
1651;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30860.39;30860.39;OK;0
1652;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;27969;27969;OK;0
1653;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;26646.22;26646.22;OK;0
1714;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;47040.8;47040.8;OK;0
1722;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;28949.98;28949.98;OK;0
1726;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
1737;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;19950.11;19250.11;ERROR;700
1738;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;19950.11;19250.11;ERROR;700
1739;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;30368.89;30368.89;OK;0
1740;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;29938.06;29938.06;OK;0
1741;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;21679.34;21679.34;OK;0
1742;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;17010;17010;OK;0
1785;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;41958.3;41958.3;OK;0
1786;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;42441.6;42441.6;OK;0
1815;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;22602.46;22602.46;OK;0
1816;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;31538.04;31538.04;OK;0
1817;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;15633.27;15633.27;OK;0
1822;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;35466.7;35466.7;OK;0
1823;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;36100;36100;OK;0
1824;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;35933.3;35933.3;OK;0
1825;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;20115;20115;OK;0
1826;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;25205.4;25205.4;OK;0
1932;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;16999.9;16999.9;OK;0
1933;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;22350;22350;OK;0
1934;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;22355;22355;OK;0
1935;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;25254.4;25254.4;OK;0
1939;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;48474.63;48474.63;OK;0
1940;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;24742.5;24742.5;OK;0
1954;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;500;500;OK;0
1955;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;27357.7;27357.7;OK;0
1967;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;25359.17;25059.17;ERROR;300
1968;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;21297.38;20997.38;ERROR;300
1969;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;16390;16390;OK;0
1970;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;16390;16390;OK;0
1971;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;25955.92;25955.92;OK;0
1994;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;33017.58;33017.58;OK;0
1995;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;25955.92;25955.92;OK;0
1996;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;37251.67;37251.67;OK;0
1997;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;38062.83;38062.83;OK;0
1998;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;37955.27;37955.27;OK;0
1999;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;38169.16;38169.16;OK;0
2000;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;53428.08;53428.08;OK;0
2001;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;35865.56;35865.56;OK;0
2002;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;38276.43;38276.43;OK;0
2008;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;22750.09;22750.09;OK;0
2044;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;35325.68;35075.68;ERROR;250
2045;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27780.32;27780.32;OK;0
2046;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;29330.17;29260.17;ERROR;70
2047;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27479.44;27479.44;OK;0
2048;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;25461.38;25461.38;OK;0
2049;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;25254.4;25254.4;OK;0
2058;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;30343.2;30343.2;OK;0
2059;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;26250;26250;OK;0
2060;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;24585;24585;OK;0
2061;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;24585;24585;OK;0
2062;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;24585;24585;OK;0
2063;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;24585;24585;OK;0
2064;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;25955.44;25955.44;OK;0
2065;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;11683.81;28453.88;ERROR;-16770.07
2096;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30267.73;30267.73;OK;0
2109;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;18327.16;18327.16;OK;0
2110;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;18327.15;18327.15;OK;0
2111;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;18327.15;18327.15;OK;0
2224;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;23920.57;23920.57;OK;0
2225;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;34272.1;34272.1;OK;0
2292;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;22395;22395;OK;0
2293;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;10247.84;10177.84;ERROR;70
2294;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;28875.12;28875.12;OK;0
2316;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;17848.54;17358.54;ERROR;490
2317;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;17845.22;17355.22;ERROR;490
2330;CIUDAD DE DIOS NORTE;BS;Fusionado;Pendiente;24417.02;24417.02;OK;0
2331;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;22166.76;22166.76;OK;0
2332;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;21150.01;21150.01;OK;0
2333;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;22029.68;22029.68;OK;0
2334;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;23414.77;23414.77;OK;0
2335;CIUDAD DE DIOS NORTE;BS;Fusionado;Pendiente;23342.09;23342.09;OK;0
2359;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;25373.6;25373.6;OK;0
2360;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;23474.64;23474.64;OK;0
2366;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
2367;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
2368;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28127.87;50909.41;ERROR;-22781.54
2369;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;31893.5;31893.5;OK;0
2385;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;25464.91;25464.91;OK;0
2404;CIUDAD DE DIOS NORTE;BS;Retenido;Pendiente;31311.96;31311.96;OK;0
2405;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;0;0.08;OK;-0.08
2406;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;0;0;OK;0
2407;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;3801.67;3801.67;OK;0
2408;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;2908.21;2908.21;OK;0
2423;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;0;0;OK;0
2424;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;0;0;OK;0
2425;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;32971.12;32971.12;OK;0
2426;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;32971.12;32971.12;OK;0
2521;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;23706.76;22166.76;ERROR;1540
2522;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;23706.76;22166.76;ERROR;1540
2550;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;11764;11764;OK;0
2551;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;11764;11764;OK;0
2552;CIUDAD DE DIOS NORTE;BS;Fusionado;Pendiente;24045.82;24045.82;OK;0
2553;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;26855;26855;OK;0
2559;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;1147.4;30832.4;ERROR;-29685
2566;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;19885.44;19885.44;OK;0
2567;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;0;0.02;OK;-0.02
2568;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;0;0;OK;0
2569;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;38544;38544;OK;0
2592;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;0;0;OK;0
2608;CIUDAD DE DIOS NORTE;BS;Fusionado;Pendiente;36753.32;36753.32;OK;0
2609;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;25254.4;25254.4;OK;0
2610;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;25254.4;25254.4;OK;0
2693;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27663.56;27663.56;OK;0
2694;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;27608.96;27358.96;ERROR;250
2695;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27608.96;27358.96;ERROR;250
2696;CIUDAD DE DIOS NORTE;USD;Retenido;Pendiente;0;0;OK;0
2702;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;28060.48;28060.48;OK;0
2703;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;24585;24585;OK;0
2704;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;24585;24585;OK;0
2705;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;26855;26855;OK;0
2706;CIUDAD DE DIOS NORTE;BS;Fusionado;Pendiente;50065.26;50065.26;OK;0
2707;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;60725.2;60725.2;OK;0
2708;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;47207.85;47207.85;OK;0
2735;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;23332.06;23332.06;OK;0
2736;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;23916.41;23916.41;OK;0
2737;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;26820;26820;OK;0
2738;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;24585;24585;OK;0
2739;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;24780;24780;OK;0
2778;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
2823;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;21816.43;21816.43;OK;0
2824;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;0;0;OK;0
2825;CIUDAD DE DIOS NORTE;USD;Pagado;Pendiente;77.29;77.29;OK;0
2850;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;22800.08;22800.08;OK;0
2851;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;22800.08;22800.08;OK;0
2852;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;21533.42;21533.42;OK;0
2853;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;21533.42;21533.42;OK;0
2862;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;21533.42;21533.42;OK;0
2863;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;21533.42;21533.42;OK;0
2864;CIUDAD DE DIOS NORTE;BS;Fusionado;Pendiente;26250.07;26250.07;OK;0
2865;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;23333.42;23333.42;OK;0
2884;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
2885;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
2886;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;0;0;OK;0
2949;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;23333.42;23333.42;OK;0
2950;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27010;27010;OK;0
2951;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;26356.59;26356.59;OK;0
2969;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;36190.31;36190.31;OK;0
2970;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;22493.3;22493.3;OK;0
2971;CIUDAD DE DIOS NORTE;BS;Pagado;Pendiente;23131.95;23131.95;OK;0
2990;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;31296.72;31296.72;OK;0
2991;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;22800.08;22800.08;OK;0
3212;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;27779.59;27779.59;OK;0
3213;CIUDAD DE DIOS NORTE;BS;Pendiente;Pendiente;30119.92;30119.92;OK;0
